num_created,num_modified,num_deleted,num_renamed,total_operations,operation_rate_per_sec,unique_directories,unique_extensions,rename_modify_ratio,cpu_percent,memory_mb,label
5.0,6.0,1.0,1.0,13.0,1.3,2.0,3.0,0.167,19.28,60.17,0.0
6.0,155.0,14.0,139.0,314.0,31.4,4.0,5.0,0.897,36.51,81.43,1.0
0.0,106.0,2.0,119.0,227.0,22.7,14.0,8.0,1.123,49.87,316.05,1.0
84.0,10.0,0.0,0.0,94.0,9.4,2.0,1.0,0.0,11.52,216.34,0.0
6.0,3.0,0.0,0.0,9.0,0.9,1.0,1.0,0.0,13.18,73.4,0.0
3.0,51.0,1.0,55.0,110.0,11.0,2.0,2.0,1.078,52.73,50.28,1.0
0.0,174.0,8.0,159.0,341.0,34.1,5.0,9.0,0.914,73.04,311.73,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,3.89,17.38,0.0
3.0,62.0,10.0,57.0,132.0,13.2,11.0,9.0,0.919,51.18,306.62,1.0
1.0,5.0,2.0,0.0,8.0,0.8,3.0,3.0,0.0,19.28,78.49,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,21.92,0.0
1.0,13.0,2.0,1.0,17.0,1.7,3.0,2.0,0.077,4.75,146.75,0.0
2.0,24.0,3.0,21.0,50.0,5.0,2.0,6.0,0.875,15.68,44.71,1.0
4.0,7.0,3.0,0.0,14.0,1.4,3.0,1.0,0.0,17.18,171.28,0.0
4.0,47.0,7.0,43.0,101.0,10.1,5.0,2.0,0.915,47.1,99.64,1.0
3.0,67.0,14.0,76.0,160.0,16.0,10.0,6.0,1.134,79.43,163.29,1.0
3.0,4.0,0.0,0.0,7.0,0.7,2.0,2.0,0.0,4.71,110.31,0.0
1.0,121.0,1.0,115.0,238.0,23.8,11.0,7.0,0.95,64.96,88.6,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,36.4,0.0
84.0,7.0,0.0,0.0,91.0,9.1,4.0,3.0,0.0,28.82,186.72,0.0
1.0,7.0,1.0,1.0,10.0,1.0,3.0,2.0,0.143,3.48,63.57,0.0
2.0,166.0,15.0,155.0,338.0,33.8,4.0,12.0,0.934,41.28,84.18,1.0
3.0,40.0,5.0,42.0,90.0,9.0,7.0,3.0,1.05,31.25,137.65,1.0
1.0,30.0,1.0,24.0,56.0,5.6,3.0,7.0,0.8,31.27,89.24,1.0
3.0,35.0,2.0,32.0,72.0,7.2,4.0,4.0,0.914,16.93,72.63,1.0
6.0,132.0,8.0,140.0,286.0,28.6,6.0,11.0,1.061,60.2,190.14,1.0
7.0,138.0,2.0,137.0,284.0,28.4,13.0,10.0,0.993,63.3,152.11,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,39.01,0.0
7.0,136.0,9.0,133.0,285.0,28.5,7.0,10.0,0.978,38.1,136.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,56.76,0.0
2.0,21.0,3.0,21.0,47.0,4.7,3.0,6.0,1.0,36.59,66.55,1.0
6.0,11.0,1.0,0.0,18.0,1.8,2.0,3.0,0.0,10.12,65.04,0.0
5.0,69.0,7.0,64.0,145.0,14.5,4.0,2.0,0.928,42.62,83.45,1.0
7.0,170.0,0.0,159.0,336.0,33.6,8.0,5.0,0.935,76.37,147.84,1.0
8.0,177.0,6.0,202.0,393.0,39.3,11.0,8.0,1.141,53.72,289.04,1.0
0.0,39.0,0.0,35.0,74.0,7.4,4.0,6.0,0.897,72.34,164.64,1.0
2.0,16.0,0.0,16.0,34.0,3.4,3.0,6.0,1.0,31.07,88.84,1.0
2.0,9.0,1.0,0.0,12.0,1.2,2.0,4.0,0.0,2.98,101.02,0.0
4.0,46.0,0.0,49.0,99.0,9.9,6.0,2.0,1.065,38.39,82.74,1.0
3.0,6.0,1.0,0.0,10.0,1.0,1.0,1.0,0.0,13.6,168.36,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,20.1,0.0
2.0,18.0,3.0,17.0,40.0,4.0,2.0,5.0,0.944,23.91,83.01,1.0
82.0,51.0,22.0,2.0,157.0,15.7,9.0,4.0,0.039,56.08,730.17,0.0
0.0,2.0,1.0,0.0,3.0,0.3,1.0,1.0,0.0,3.04,53.09,0.0
5.0,103.0,5.0,100.0,213.0,21.3,8.0,11.0,0.971,81.65,307.24,1.0
65.0,134.0,16.0,0.0,215.0,21.5,10.0,4.0,0.0,74.44,312.2,0.0
4.0,6.0,2.0,1.0,13.0,1.3,2.0,3.0,0.167,8.07,101.29,0.0
98.0,81.0,8.0,3.0,190.0,19.0,5.0,5.0,0.037,89.26,305.95,0.0
1.0,90.0,13.0,99.0,203.0,20.3,4.0,9.0,1.1,58.23,249.31,1.0
7.0,77.0,14.0,77.0,175.0,17.5,15.0,8.0,1.0,45.91,264.85,1.0
2.0,105.0,11.0,90.0,208.0,20.8,8.0,9.0,0.857,78.87,220.76,1.0
1.0,2.0,1.0,0.0,4.0,0.4,1.0,1.0,0.0,3.97,20.75,0.0
8.0,89.0,11.0,77.0,185.0,18.5,12.0,4.0,0.865,38.59,250.77,1.0
3.0,27.0,0.0,23.0,53.0,5.3,3.0,3.0,0.852,33.77,74.47,1.0
5.0,37.0,4.0,38.0,84.0,8.4,7.0,4.0,1.027,47.9,191.72,1.0
6.0,86.0,1.0,91.0,184.0,18.4,5.0,12.0,1.058,58.71,212.86,1.0
3.0,28.0,3.0,25.0,59.0,5.9,5.0,3.0,0.893,43.98,61.3,1.0
29.0,60.0,17.0,1.0,107.0,10.7,11.0,3.0,0.017,66.03,388.42,0.0
2.0,123.0,12.0,131.0,268.0,26.8,14.0,10.0,1.065,38.48,240.49,1.0
1.0,22.0,0.0,18.0,41.0,4.1,6.0,3.0,0.818,41.77,50.82,1.0
1.0,60.0,10.0,51.0,122.0,12.2,12.0,8.0,0.85,57.16,180.73,1.0
5.0,121.0,7.0,119.0,252.0,25.2,15.0,12.0,0.983,55.44,246.79,1.0
5.0,153.0,8.0,141.0,307.0,30.7,6.0,8.0,0.922,63.7,287.99,1.0
96.0,41.0,8.0,0.0,145.0,14.5,6.0,7.0,0.0,46.91,439.99,0.0
2.0,35.0,3.0,34.0,74.0,7.4,5.0,5.0,0.971,67.55,206.89,1.0
3.0,63.0,0.0,61.0,127.0,12.7,5.0,3.0,0.968,35.96,114.34,1.0
1.0,10.0,3.0,0.0,14.0,1.4,2.0,1.0,0.0,13.08,86.0,0.0
7.0,167.0,14.0,145.0,333.0,33.3,15.0,5.0,0.868,76.29,238.93,1.0
8.0,66.0,12.0,73.0,159.0,15.9,6.0,7.0,1.106,38.23,178.0,1.0
77.0,9.0,0.0,0.0,86.0,8.6,4.0,2.0,0.0,30.2,124.41,0.0
4.0,41.0,5.0,41.0,91.0,9.1,4.0,6.0,1.0,48.94,211.0,1.0
79.0,159.0,10.0,2.0,250.0,25.0,5.0,7.0,0.013,65.01,818.2,0.0
5.0,72.0,5.0,66.0,148.0,14.8,7.0,4.0,0.917,36.84,191.08,1.0
2.0,11.0,2.0,1.0,16.0,1.6,2.0,2.0,0.091,14.51,133.56,0.0
3.0,42.0,2.0,38.0,85.0,8.5,3.0,3.0,0.905,33.42,201.56,1.0
5.0,5.0,1.0,1.0,12.0,1.2,2.0,4.0,0.2,6.33,59.07,0.0
5.0,52.0,7.0,51.0,115.0,11.5,2.0,5.0,0.981,67.11,65.64,1.0
3.0,128.0,5.0,141.0,277.0,27.7,9.0,5.0,1.102,70.95,79.47,1.0
1.0,13.0,1.0,1.0,16.0,1.6,2.0,3.0,0.077,16.22,83.09,0.0
8.0,42.0,13.0,39.0,102.0,10.2,10.0,4.0,0.929,79.87,121.97,1.0
8.0,152.0,5.0,146.0,311.0,31.1,7.0,4.0,0.961,69.6,282.76,1.0
0.0,26.0,6.0,26.0,58.0,5.8,2.0,5.0,1.0,30.12,175.29,1.0
46.0,124.0,25.0,3.0,198.0,19.8,4.0,5.0,0.024,96.14,276.87,0.0
0.0,21.0,1.0,17.0,39.0,3.9,6.0,7.0,0.81,16.41,128.67,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,3.41,42.17,0.0
7.0,95.0,1.0,86.0,189.0,18.9,8.0,8.0,0.905,50.98,160.77,1.0
0.0,45.0,8.0,41.0,94.0,9.4,2.0,4.0,0.911,40.79,86.38,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,41.11,0.0
3.0,23.0,4.0,21.0,51.0,5.1,3.0,6.0,0.913,33.54,53.63,1.0
1.0,15.0,1.0,0.0,17.0,1.7,2.0,1.0,0.0,3.78,108.79,0.0
7.0,121.0,9.0,108.0,245.0,24.5,10.0,8.0,0.893,54.49,260.31,1.0
4.0,50.0,6.0,50.0,110.0,11.0,4.0,5.0,1.0,74.6,191.35,1.0
2.0,43.0,9.0,44.0,98.0,9.8,5.0,6.0,1.023,53.81,182.12,1.0
98.0,68.0,12.0,2.0,180.0,18.0,7.0,7.0,0.029,77.82,287.4,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,0.48,45.28,0.0
8.0,83.0,0.0,84.0,175.0,17.5,14.0,12.0,1.012,88.38,259.92,1.0
6.0,166.0,1.0,145.0,318.0,31.8,8.0,6.0,0.873,57.96,305.93,1.0
2.0,103.0,11.0,112.0,228.0,22.8,4.0,6.0,1.087,64.18,220.09,1.0
3.0,60.0,6.0,64.0,133.0,13.3,3.0,4.0,1.067,25.35,185.57,1.0
4.0,27.0,4.0,27.0,62.0,6.2,5.0,5.0,1.0,33.26,189.86,1.0
6.0,11.0,1.0,0.0,18.0,1.8,2.0,1.0,0.0,14.45,176.53,0.0
4.0,30.0,4.0,30.0,68.0,6.8,3.0,4.0,1.0,43.93,135.96,1.0
3.0,12.0,1.0,1.0,17.0,1.7,3.0,4.0,0.083,5.11,144.56,0.0
0.0,29.0,1.0,27.0,57.0,5.7,5.0,4.0,0.931,62.62,159.09,1.0
5.0,4.0,1.0,1.0,11.0,1.1,2.0,3.0,0.25,15.05,153.0,0.0
2.0,14.0,0.0,11.0,27.0,2.7,5.0,7.0,0.786,15.76,109.82,1.0
8.0,142.0,7.0,138.0,295.0,29.5,11.0,9.0,0.972,56.57,229.63,1.0
8.0,102.0,6.0,92.0,208.0,20.8,10.0,12.0,0.902,53.45,143.36,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,1.3,50.64,0.0
4.0,25.0,3.0,22.0,54.0,5.4,5.0,6.0,0.88,71.03,88.73,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,0.13,31.24,0.0
119.0,90.0,5.0,2.0,216.0,21.6,7.0,7.0,0.022,60.03,771.74,0.0
26.0,136.0,8.0,1.0,171.0,17.1,9.0,8.0,0.007,87.18,806.99,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,1.83,18.46,0.0
3.0,119.0,7.0,129.0,258.0,25.8,4.0,10.0,1.084,50.45,221.25,1.0
3.0,21.0,2.0,18.0,44.0,4.4,6.0,5.0,0.857,33.35,80.79,1.0
0.0,89.0,8.0,91.0,188.0,18.8,14.0,10.0,1.022,37.12,199.89,1.0
98.0,120.0,7.0,3.0,228.0,22.8,11.0,7.0,0.025,64.09,524.75,0.0
4.0,72.0,6.0,73.0,155.0,15.5,8.0,6.0,1.014,32.34,50.42,1.0
0.0,104.0,7.0,115.0,226.0,22.6,11.0,10.0,1.106,62.94,209.39,1.0
0.0,91.0,10.0,91.0,192.0,19.2,15.0,9.0,1.0,35.44,260.82,1.0
3.0,4.0,0.0,0.0,7.0,0.7,1.0,3.0,0.0,15.01,171.81,0.0
4.0,154.0,3.0,166.0,327.0,32.7,16.0,6.0,1.078,88.65,198.83,1.0
3.0,5.0,2.0,0.0,10.0,1.0,3.0,1.0,0.0,6.11,111.24,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.52,27.71,0.0
3.0,14.0,0.0,0.0,17.0,1.7,2.0,4.0,0.0,8.94,131.09,0.0
0.0,12.0,4.0,9.0,25.0,2.5,5.0,3.0,0.75,31.73,106.33,1.0
0.0,132.0,12.0,122.0,266.0,26.6,12.0,7.0,0.924,51.1,319.88,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,43.22,0.0
0.0,2.0,1.0,0.0,3.0,0.3,1.0,1.0,0.0,2.09,52.99,0.0
4.0,14.0,3.0,1.0,22.0,2.2,2.0,2.0,0.071,15.39,137.31,0.0
2.0,44.0,9.0,40.0,95.0,9.5,16.0,12.0,0.909,45.45,181.12,1.0
3.0,8.0,1.0,0.0,12.0,1.2,3.0,4.0,0.0,8.81,48.01,0.0
1.0,57.0,6.0,60.0,124.0,12.4,8.0,9.0,1.053,54.82,179.88,1.0
68.0,5.0,0.0,0.0,73.0,7.3,1.0,2.0,0.0,18.97,176.15,0.0
3.0,115.0,6.0,101.0,225.0,22.5,15.0,4.0,0.878,61.77,74.03,1.0
3.0,8.0,2.0,0.0,13.0,1.3,3.0,3.0,0.0,6.27,105.99,0.0
87.0,137.0,9.0,3.0,236.0,23.6,4.0,4.0,0.022,52.88,349.41,0.0
2.0,8.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,9.49,174.64,0.0
4.0,33.0,2.0,30.0,69.0,6.9,5.0,6.0,0.909,37.76,127.58,1.0
2.0,139.0,12.0,125.0,278.0,27.8,8.0,8.0,0.899,89.89,201.6,1.0
7.0,147.0,3.0,146.0,303.0,30.3,13.0,4.0,0.993,55.85,234.84,1.0
2.0,100.0,6.0,107.0,215.0,21.5,5.0,9.0,1.07,54.76,228.03,1.0
47.0,19.0,0.0,0.0,66.0,6.6,2.0,2.0,0.0,24.25,193.59,0.0
3.0,74.0,8.0,72.0,157.0,15.7,6.0,3.0,0.973,53.58,212.08,1.0
4.0,12.0,1.0,1.0,18.0,1.8,2.0,1.0,0.083,9.08,87.41,0.0
1.0,153.0,1.0,130.0,285.0,28.5,12.0,4.0,0.85,66.87,136.1,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,2.37,43.31,0.0
39.0,42.0,15.0,0.0,96.0,9.6,6.0,8.0,0.0,57.93,313.39,0.0
4.0,3.0,0.0,1.0,8.0,0.8,2.0,1.0,0.333,14.67,112.99,0.0
4.0,51.0,4.0,49.0,108.0,10.8,7.0,4.0,0.961,40.99,119.15,1.0
2.0,49.0,2.0,46.0,99.0,9.9,7.0,3.0,0.939,64.35,192.64,1.0
110.0,159.0,22.0,1.0,292.0,29.2,11.0,7.0,0.006,45.18,823.1,0.0
6.0,151.0,5.0,166.0,328.0,32.8,16.0,9.0,1.099,41.66,82.78,1.0
31.0,12.0,0.0,0.0,43.0,4.3,4.0,2.0,0.0,15.47,241.25,0.0
4.0,6.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,13.49,176.79,0.0
3.0,5.0,1.0,1.0,10.0,1.0,2.0,2.0,0.2,3.98,161.3,0.0
0.0,50.0,0.0,50.0,100.0,10.0,7.0,5.0,1.0,27.96,140.48,1.0
4.0,12.0,2.0,1.0,19.0,1.9,3.0,2.0,0.083,5.12,133.74,0.0
8.0,180.0,2.0,170.0,360.0,36.0,14.0,8.0,0.944,94.33,298.11,1.0
5.0,77.0,6.0,67.0,155.0,15.5,5.0,11.0,0.87,54.34,156.15,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,3.23,58.05,0.0
3.0,3.0,1.0,0.0,7.0,0.7,1.0,1.0,0.0,13.89,85.03,0.0
0.0,66.0,3.0,68.0,137.0,13.7,5.0,6.0,1.03,54.26,69.62,1.0
5.0,179.0,13.0,164.0,361.0,36.1,12.0,4.0,0.916,54.23,291.9,1.0
5.0,98.0,11.0,86.0,200.0,20.0,6.0,11.0,0.878,63.85,79.33,1.0
1.0,2.0,0.0,0.0,3.0,0.3,1.0,1.0,0.0,1.25,46.75,0.0
4.0,13.0,2.0,0.0,19.0,1.9,3.0,2.0,0.0,16.23,136.5,0.0
47.0,6.0,0.0,0.0,53.0,5.3,3.0,2.0,0.0,32.26,218.53,0.0
2.0,8.0,3.0,1.0,14.0,1.4,2.0,3.0,0.125,6.76,114.51,0.0
7.0,105.0,6.0,107.0,225.0,22.5,12.0,10.0,1.019,68.3,93.94,1.0
6.0,9.0,3.0,0.0,18.0,1.8,1.0,1.0,0.0,2.23,130.62,0.0
3.0,124.0,8.0,107.0,242.0,24.2,7.0,7.0,0.863,54.65,306.14,1.0
29.0,85.0,19.0,0.0,133.0,13.3,12.0,4.0,0.0,84.35,564.83,0.0
2.0,24.0,2.0,22.0,50.0,5.0,5.0,3.0,0.917,28.37,107.05,1.0
4.0,46.0,2.0,40.0,92.0,9.2,8.0,4.0,0.87,55.95,227.29,1.0
1.0,153.0,8.0,159.0,321.0,32.1,15.0,11.0,1.039,75.17,192.28,1.0
7.0,79.0,5.0,81.0,172.0,17.2,10.0,9.0,1.025,81.5,233.44,1.0
7.0,116.0,9.0,112.0,244.0,24.4,11.0,9.0,0.966,45.09,224.94,1.0
8.0,118.0,7.0,103.0,236.0,23.6,6.0,12.0,0.873,88.68,86.83,1.0
6.0,14.0,2.0,1.0,23.0,2.3,1.0,1.0,0.071,13.43,170.81,0.0
72.0,58.0,20.0,0.0,150.0,15.0,11.0,4.0,0.0,69.35,730.14,0.0
1.0,60.0,7.0,60.0,128.0,12.8,7.0,5.0,1.0,27.59,59.9,1.0
4.0,4.0,1.0,0.0,9.0,0.9,1.0,4.0,0.0,7.98,126.83,0.0
8.0,53.0,13.0,47.0,121.0,12.1,9.0,9.0,0.887,89.6,74.72,1.0
1.0,6.0,3.0,0.0,10.0,1.0,2.0,4.0,0.0,5.07,67.13,0.0
1.0,2.0,1.0,0.0,4.0,0.4,1.0,0.0,0.0,1.12,42.25,0.0
64.0,10.0,0.0,0.0,74.0,7.4,3.0,1.0,0.0,14.57,210.61,0.0
5.0,110.0,9.0,105.0,229.0,22.9,5.0,8.0,0.955,80.01,203.36,1.0
3.0,13.0,0.0,0.0,16.0,1.6,3.0,3.0,0.0,12.58,55.12,0.0
43.0,156.0,18.0,0.0,217.0,21.7,12.0,6.0,0.0,85.41,669.64,0.0
3.0,124.0,7.0,133.0,267.0,26.7,16.0,11.0,1.073,77.21,190.53,1.0
5.0,108.0,4.0,116.0,233.0,23.3,6.0,11.0,1.074,56.56,134.75,1.0
1.0,86.0,12.0,88.0,187.0,18.7,13.0,8.0,1.023,90.67,293.3,1.0
0.0,73.0,3.0,70.0,146.0,14.6,4.0,2.0,0.959,30.78,153.76,1.0
1.0,110.0,9.0,96.0,216.0,21.6,12.0,10.0,0.873,76.03,315.69,1.0
8.0,66.0,3.0,58.0,135.0,13.5,8.0,4.0,0.879,91.93,155.45,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,0.8,41.83,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,3.62,17.07,0.0
1.0,15.0,2.0,0.0,18.0,1.8,2.0,1.0,0.0,2.86,98.78,0.0
2.0,28.0,3.0,25.0,58.0,5.8,8.0,5.0,0.893,38.54,173.9,1.0
3.0,112.0,1.0,103.0,219.0,21.9,4.0,4.0,0.92,69.82,142.76,1.0
1.0,66.0,5.0,68.0,140.0,14.0,8.0,4.0,1.03,58.74,176.09,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,3.65,30.7,0.0
1.0,12.0,4.0,12.0,29.0,2.9,6.0,6.0,1.0,29.96,121.41,1.0
7.0,110.0,0.0,112.0,229.0,22.9,16.0,9.0,1.018,48.5,144.24,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,2.45,52.01,0.0
6.0,72.0,6.0,72.0,156.0,15.6,6.0,11.0,1.0,77.05,108.46,1.0
5.0,151.0,9.0,146.0,311.0,31.1,14.0,4.0,0.967,54.46,253.97,1.0
8.0,74.0,4.0,84.0,170.0,17.0,16.0,4.0,1.135,87.47,84.77,1.0
5.0,54.0,5.0,57.0,121.0,12.1,12.0,12.0,1.056,36.82,77.0,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.33,57.43,0.0
6.0,7.0,2.0,0.0,15.0,1.5,1.0,3.0,0.0,9.83,110.81,0.0
3.0,35.0,1.0,28.0,67.0,6.7,6.0,4.0,0.8,19.7,105.31,1.0
5.0,44.0,15.0,48.0,112.0,11.2,15.0,8.0,1.091,84.97,160.53,1.0
42.0,77.0,19.0,1.0,139.0,13.9,12.0,6.0,0.013,57.85,738.08,0.0
3.0,32.0,1.0,30.0,66.0,6.6,2.0,4.0,0.938,41.65,68.28,1.0
1.0,61.0,5.0,59.0,126.0,12.6,4.0,2.0,0.967,65.54,104.14,1.0
4.0,6.0,3.0,1.0,14.0,1.4,3.0,2.0,0.167,13.62,64.13,0.0
1.0,31.0,0.0,24.0,56.0,5.6,5.0,6.0,0.774,34.07,83.87,1.0
112.0,160.0,28.0,1.0,301.0,30.1,4.0,5.0,0.006,92.84,200.97,0.0
1.0,62.0,4.0,66.0,133.0,13.3,2.0,5.0,1.065,40.47,158.41,1.0
2.0,32.0,1.0,28.0,63.0,6.3,6.0,5.0,0.875,15.19,103.22,1.0
6.0,8.0,3.0,0.0,17.0,1.7,1.0,2.0,0.0,2.04,89.72,0.0
3.0,12.0,0.0,0.0,15.0,1.5,1.0,4.0,0.0,7.85,142.42,0.0
3.0,178.0,14.0,156.0,351.0,35.1,15.0,10.0,0.876,65.78,265.08,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,56.24,0.0
2.0,51.0,4.0,53.0,110.0,11.0,7.0,6.0,1.039,38.92,213.44,1.0
6.0,85.0,0.0,94.0,185.0,18.5,9.0,12.0,1.106,60.82,128.59,1.0
94.0,83.0,11.0,3.0,191.0,19.1,7.0,3.0,0.036,45.2,610.68,0.0
107.0,159.0,6.0,1.0,273.0,27.3,7.0,3.0,0.006,59.19,810.09,0.0
4.0,176.0,4.0,183.0,367.0,36.7,8.0,11.0,1.04,69.87,174.69,1.0
0.0,63.0,1.0,63.0,127.0,12.7,8.0,6.0,1.0,43.27,67.72,1.0
1.0,18.0,1.0,16.0,36.0,3.6,3.0,7.0,0.889,15.51,68.39,1.0
92.0,64.0,5.0,0.0,161.0,16.1,7.0,4.0,0.0,81.76,423.83,0.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,1.34,40.13,0.0
25.0,101.0,10.0,2.0,138.0,13.8,5.0,6.0,0.02,74.14,456.13,0.0
42.0,48.0,8.0,0.0,98.0,9.8,5.0,6.0,0.0,47.25,726.18,0.0
0.0,116.0,7.0,102.0,225.0,22.5,7.0,6.0,0.879,67.51,196.64,1.0
3.0,33.0,4.0,32.0,72.0,7.2,5.0,3.0,0.97,26.29,174.21,1.0
3.0,11.0,0.0,0.0,14.0,1.4,2.0,2.0,0.0,7.02,75.62,0.0
2.0,18.0,3.0,17.0,40.0,4.0,5.0,6.0,0.944,35.61,42.65,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,0.15,24.48,0.0
0.0,93.0,14.0,86.0,193.0,19.3,10.0,11.0,0.925,88.64,298.09,1.0
0.0,2.0,1.0,0.0,3.0,0.3,1.0,1.0,0.0,3.24,50.91,0.0
0.0,12.0,0.0,11.0,23.0,2.3,4.0,4.0,0.917,28.68,56.92,1.0
0.0,27.0,8.0,25.0,60.0,6.0,3.0,6.0,0.926,48.11,151.92,1.0
1.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,0.38,24.16,0.0
5.0,102.0,13.0,104.0,224.0,22.4,16.0,4.0,1.02,42.88,122.43,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,50.78,0.0
1.0,0.0,1.0,0.0,2.0,0.2,1.0,0.0,0.0,3.23,41.0,0.0
2.0,67.0,8.0,64.0,141.0,14.1,2.0,2.0,0.955,58.08,208.25,1.0
1.0,131.0,15.0,132.0,279.0,27.9,8.0,5.0,1.008,60.48,180.49,1.0
2.0,20.0,0.0,17.0,39.0,3.9,3.0,5.0,0.85,18.77,96.96,1.0
97.0,135.0,19.0,3.0,254.0,25.4,6.0,8.0,0.022,81.61,448.12,0.0
1.0,0.0,1.0,0.0,2.0,0.2,1.0,1.0,0.0,0.82,32.44,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,2.53,25.32,0.0
1.0,15.0,3.0,1.0,20.0,2.0,3.0,4.0,0.067,11.93,158.57,0.0
50.0,155.0,12.0,1.0,218.0,21.8,5.0,8.0,0.006,73.65,530.27,0.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,0.0,0.0,3.67,15.19,0.0
110.0,105.0,16.0,1.0,232.0,23.2,7.0,8.0,0.01,73.35,800.8,0.0
7.0,114.0,10.0,118.0,249.0,24.9,10.0,5.0,1.035,57.98,80.4,1.0
73.0,99.0,22.0,2.0,196.0,19.6,8.0,5.0,0.02,64.06,773.83,0.0
52.0,143.0,7.0,3.0,205.0,20.5,7.0,6.0,0.021,92.02,225.57,0.0
1.0,36.0,6.0,36.0,79.0,7.9,2.0,5.0,1.0,35.26,167.72,1.0
108.0,68.0,23.0,3.0,202.0,20.2,6.0,7.0,0.044,57.48,569.21,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,34.0,0.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,3.97,46.18,0.0
6.0,11.0,3.0,0.0,20.0,2.0,3.0,3.0,0.0,11.53,79.68,0.0
0.0,35.0,2.0,32.0,69.0,6.9,4.0,5.0,0.914,49.3,73.29,1.0
7.0,115.0,5.0,103.0,230.0,23.0,13.0,4.0,0.896,76.25,122.66,1.0
0.0,1.0,0.0,0.0,1.0,0.1,1.0,1.0,0.0,3.34,45.92,0.0
0.0,129.0,12.0,112.0,253.0,25.3,13.0,4.0,0.868,74.71,231.17,1.0
8.0,44.0,9.0,40.0,101.0,10.1,10.0,5.0,0.909,75.76,207.38,1.0
3.0,6.0,0.0,0.0,9.0,0.9,3.0,4.0,0.0,4.88,66.14,0.0
116.0,113.0,20.0,0.0,249.0,24.9,11.0,5.0,0.0,74.42,734.31,0.0
94.0,73.0,24.0,3.0,194.0,19.4,5.0,6.0,0.041,52.75,214.08,0.0
77.0,19.0,0.0,0.0,96.0,9.6,3.0,3.0,0.0,23.32,184.45,0.0
3.0,54.0,0.0,49.0,106.0,10.6,9.0,10.0,0.907,70.91,232.84,1.0
6.0,95.0,11.0,101.0,213.0,21.3,13.0,7.0,1.063,41.16,264.28,1.0
0.0,32.0,1.0,31.0,64.0,6.4,2.0,4.0,0.969,41.23,92.24,1.0
2.0,25.0,0.0,25.0,52.0,5.2,6.0,6.0,1.0,33.41,48.07,1.0
2.0,171.0,0.0,180.0,353.0,35.3,7.0,12.0,1.053,35.2,280.77,1.0
3.0,60.0,2.0,68.0,133.0,13.3,10.0,6.0,1.133,56.46,307.2,1.0
0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0,3.44,39.46,0.0
36.0,53.0,25.0,2.0,116.0,11.6,6.0,5.0,0.038,84.68,804.51,0.0
98.0,74.0,18.0,3.0,193.0,19.3,10.0,6.0,0.041,52.01,464.84,0.0
2.0,17.0,3.0,15.0,37.0,3.7,5.0,6.0,0.882,23.33,88.24,1.0
0.0,2.0,0.0,0.0,2.0,0.2,1.0,1.0,0.0,3.65,54.57,0.0
63.0,14.0,0.0,0.0,77.0,7.7,2.0,1.0,0.0,29.6,166.79,0.0
